Time [s], Analyzer Name, Decoded Protocol Result,,,,Register,Sub-Register,Read,Write,Comment
4.403533092,I2C,0x20 + ACK,,,,,,,,
4.403591208,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.403618972,I2C,0x01 + ACK,,,,,,,,
4.403652724,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.403679412,I2C,0x38 + NAK,,,,,,,,
4.403744972,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.403772736,I2C,0x15 + ACK,,,,,,,,
4.403806672,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.403833364,I2C,0x00 + NAK,,,,,,,,
4.403897732,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.40394224,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.442974752,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.443002516,I2C,0x7F + ACK,,,,,,,,
4.443029708,I2C,0x00 + ACK,,,,,,,,
4.443087888,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.443115652,I2C,0x1A + ACK,,,,,,,,
4.4431494,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.443176096,I2C,0x01 + NAK,,,,,,,,
4.443251712,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.44327948,I2C,0x7F + ACK,,,,,,,,
4.443306668,I2C,0x00 + ACK,,,,,,,,
4.443364784,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.443392488,I2C,0x2D + ACK,,,,,,,,
4.443426424,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.443453052,I2C,0xFE + ACK,,,,,,,,
4.443480804,I2C,0xF0 + ACK,,,,,,,,
4.443508564,I2C,0x00 + ACK,,,,,,,,
4.443536316,I2C,0x68 + ACK,,,,,,,,
4.443564068,I2C,0x40 + ACK,,,,,,,,
4.443591816,I2C,0xA0 + ACK,,,,,,,,
4.443619568,I2C,0xFF + ACK,,,,,,,,
4.443647324,I2C,0x10 + ACK,,,,,,,,
4.443675072,I2C,0xFF + ACK,,,,,,,,
4.443702824,I2C,0x84 + ACK,,,,,,,,
4.443730576,I2C,0xFE + ACK,,,,,,,,
4.443758328,I2C,0xF6 + ACK,,,,,,,,
4.443786084,I2C,0x04 + ACK,,,,,,,,
4.443813896,I2C,0xF0 + NAK,,,,,,,,
4.443941956,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.44396972,I2C,0x7F + ACK,,,,,,,,
4.443996912,I2C,0x20 + ACK,,,,,,,,
4.444055028,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.444082792,I2C,0x14 + ACK,,,,,,,,
4.444116728,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.444143424,I2C,0x38 + NAK,,,,,,,,
4.444218976,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.44424668,I2C,0x7F + ACK,,,,,,,,
4.444273868,I2C,0x20 + ACK,,,,,,,,
4.444331988,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.444359752,I2C,0x01 + ACK,,,,,,,,
4.444393688,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.44442038,I2C,0x38 + NAK,,,,,,,,
4.444492184,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.444519952,I2C,0x15 + ACK,,,,,,,,
4.4445537,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.444580396,I2C,0x00 + NAK,,,,,,,,
4.44464476,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.444689268,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.483724344,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.483752112,I2C,0x7F + ACK,,,,,,,,
4.4837793,I2C,0x00 + ACK,,,,,,,,
4.48383748,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.483865244,I2C,0x1A + ACK,,,,,,,,
4.48389918,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.483925876,I2C,0x01 + NAK,,,,,,,,
4.484001492,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.484029256,I2C,0x7F + ACK,,,,,,,,
4.484056448,I2C,0x00 + ACK,,,,,,,,
4.484114564,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.484142268,I2C,0x2D + ACK,,,,,,,,
4.484176204,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.484202832,I2C,0xFF + ACK,,,,,,,,
4.484230588,I2C,0x70 + ACK,,,,,,,,
4.484258336,I2C,0xFF + ACK,,,,,,,,
4.484286092,I2C,0x98 + ACK,,,,,,,,
4.484313844,I2C,0x40 + ACK,,,,,,,,
4.484341596,I2C,0xD8 + ACK,,,,,,,,
4.484369344,I2C,0xFF + ACK,,,,,,,,
4.4843971,I2C,0xDB + ACK,,,,,,,,
4.484424852,I2C,0xFF + ACK,,,,,,,,
4.484452604,I2C,0xC1 + ACK,,,,,,,,
4.484480356,I2C,0x01 + ACK,,,,,,,,
4.484508108,I2C,0x9B + ACK,,,,,,,,
4.48453586,I2C,0x04 + ACK,,,,,,,,
4.484563672,I2C,0x80 + NAK,,,,,,,,
4.484691732,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.4847195,I2C,0x7F + ACK,,,,,,,,
4.484746688,I2C,0x20 + ACK,,,,,,,,
4.484804804,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.484832572,I2C,0x14 + ACK,,,,,,,,
4.484866508,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.4848932,I2C,0x38 + NAK,,,,,,,,
4.484968756,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.48499646,I2C,0x7F + ACK,,,,,,,,
4.485023648,I2C,0x20 + ACK,,,,,,,,
4.485081764,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.485109528,I2C,0x01 + ACK,,,,,,,,
4.485143468,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.48517016,I2C,0x38 + NAK,,,,,,,,
4.485235712,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.48526348,I2C,0x15 + ACK,,,,,,,,
4.485297416,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.485324112,I2C,0x00 + NAK,,,,,,,,
4.48538848,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.485439296,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.524473124,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.524500888,I2C,0x7F + ACK,,,,,,,,
4.52452808,I2C,0x00 + ACK,,,,,,,,
4.524586256,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.524614024,I2C,0x1A + ACK,,,,,,,,
4.52464796,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.524674652,I2C,0x01 + NAK,,,,,,,,
4.524750272,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.524778036,I2C,0x7F + ACK,,,,,,,,
4.524805224,I2C,0x00 + ACK,,,,,,,,
4.52486334,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.524891044,I2C,0x2D + ACK,,,,,,,,
4.52492498,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.524951612,I2C,0xFF + ACK,,,,,,,,
4.524979368,I2C,0x00 + ACK,,,,,,,,
4.525007116,I2C,0xFF + ACK,,,,,,,,
4.525034868,I2C,0xB8 + ACK,,,,,,,,
4.525062624,I2C,0x40 + ACK,,,,,,,,
4.525090376,I2C,0x30 + ACK,,,,,,,,
4.525118128,I2C,0x00 + ACK,,,,,,,,
4.52514588,I2C,0x3C + ACK,,,,,,,,
4.525173628,I2C,0xFF + ACK,,,,,,,,
4.525201384,I2C,0x71 + ACK,,,,,,,,
4.525229132,I2C,0xFF + ACK,,,,,,,,
4.525256888,I2C,0xA2 + ACK,,,,,,,,
4.52528464,I2C,0x04 + ACK,,,,,,,,
4.525312452,I2C,0xD0 + NAK,,,,,,,,
4.52544676,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.525474528,I2C,0x7F + ACK,,,,,,,,
4.525501716,I2C,0x20 + ACK,,,,,,,,
4.525559836,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.5255876,I2C,0x14 + ACK,,,,,,,,
4.525621536,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.525648228,I2C,0x38 + NAK,,,,,,,,
4.525723784,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.525751488,I2C,0x7F + ACK,,,,,,,,
4.525778676,I2C,0x20 + ACK,,,,,,,,
4.525836792,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.525864556,I2C,0x01 + ACK,,,,,,,,
4.525898496,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.525925188,I2C,0x38 + NAK,,,,,,,,
4.525990744,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.526018508,I2C,0x15 + ACK,,,,,,,,
4.526052444,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.526079136,I2C,0x00 + NAK,,,,,,,,
4.526143508,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.526188012,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.565220588,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.565248356,I2C,0x7F + ACK,,,,,,,,
4.565275544,I2C,0x00 + ACK,,,,,,,,
4.565339912,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.565367676,I2C,0x1A + ACK,,,,,,,,
4.565401612,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.565428304,I2C,0x01 + NAK,,,,,,,,
4.565503924,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.565531688,I2C,0x7F + ACK,,,,,,,,
4.56555888,I2C,0x00 + ACK,,,,,,,,
4.565616996,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.5656447,I2C,0x2D + ACK,,,,,,,,
4.565678636,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.565705264,I2C,0xFF + ACK,,,,,,,,
4.56573302,I2C,0x78 + ACK,,,,,,,,
4.565760772,I2C,0x00 + ACK,,,,,,,,
4.56578852,I2C,0x80 + ACK,,,,,,,,
4.565816276,I2C,0x40 + ACK,,,,,,,,
4.565844028,I2C,0x40 + ACK,,,,,,,,
4.56587178,I2C,0x01 + ACK,,,,,,,,
4.565899532,I2C,0x2C + ACK,,,,,,,,
4.565927284,I2C,0xFE + ACK,,,,,,,,
4.565955036,I2C,0xD6 + ACK,,,,,,,,
4.565982788,I2C,0xFF + ACK,,,,,,,,
4.56601054,I2C,0xE5 + ACK,,,,,,,,
4.566038296,I2C,0x05 + ACK,,,,,,,,
4.566066112,I2C,0x10 + NAK,,,,,,,,
4.566194228,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.566221992,I2C,0x7F + ACK,,,,,,,,
4.566249184,I2C,0x20 + ACK,,,,,,,,
4.5663073,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.566335004,I2C,0x14 + ACK,,,,,,,,
4.56636894,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.566395632,I2C,0x38 + NAK,,,,,,,,
4.566471188,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.566498892,I2C,0x7F + ACK,,,,,,,,
4.56652608,I2C,0x20 + ACK,,,,,,,,
4.566584196,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.566611964,I2C,0x01 + ACK,,,,,,,,
4.5666459,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.566672592,I2C,0x38 + NAK,,,,,,,,
4.566738148,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.566765912,I2C,0x15 + ACK,,,,,,,,
4.566799848,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.56682654,I2C,0x00 + NAK,,,,,,,,
4.566890912,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.566935416,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.605967928,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.605995696,I2C,0x7F + ACK,,,,,,,,
4.606022884,I2C,0x00 + ACK,,,,,,,,
4.606081064,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.606108828,I2C,0x1A + ACK,,,,,,,,
4.606142764,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.60616946,I2C,0x01 + NAK,,,,,,,,
4.606245076,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.606272968,I2C,0x7F + ACK,,,,,,,,
4.606300156,I2C,0x00 + ACK,,,,,,,,
4.606358272,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.606385976,I2C,0x2D + ACK,,,,,,,,
4.606419912,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.60644654,I2C,0xFF + ACK,,,,,,,,
4.606474296,I2C,0xB0 + ACK,,,,,,,,
4.606502048,I2C,0xFF + ACK,,,,,,,,
4.6065298,I2C,0xC8 + ACK,,,,,,,,
4.606557552,I2C,0x40 + ACK,,,,,,,,
4.606585304,I2C,0xF8 + ACK,,,,,,,,
4.606613056,I2C,0xFE + ACK,,,,,,,,
4.606640808,I2C,0xB8 + ACK,,,,,,,,
4.606668568,I2C,0x00 + ACK,,,,,,,,
4.606696316,I2C,0x95 + ACK,,,,,,,,
4.606724064,I2C,0xFF + ACK,,,,,,,,
4.60675182,I2C,0x77 + ACK,,,,,,,,
4.606779572,I2C,0x04 + ACK,,,,,,,,
4.606807384,I2C,0xE0 + NAK,,,,,,,,
4.606935504,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.606963272,I2C,0x7F + ACK,,,,,,,,
4.60699046,I2C,0x20 + ACK,,,,,,,,
4.60704858,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.607076344,I2C,0x14 + ACK,,,,,,,,
4.607110092,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.607136788,I2C,0x38 + NAK,,,,,,,,
4.60721234,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.607240044,I2C,0x7F + ACK,,,,,,,,
4.607267232,I2C,0x20 + ACK,,,,,,,,
4.607327352,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.607355116,I2C,0x01 + ACK,,,,,,,,
4.607389052,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.607415744,I2C,0x38 + NAK,,,,,,,,
4.6074813,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.607509064,I2C,0x15 + ACK,,,,,,,,
4.607543,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.607569696,I2C,0x00 + NAK,,,,,,,,
4.607634064,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.607678568,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.646711144,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.646738912,I2C,0x7F + ACK,,,,,,,,
4.6467661,I2C,0x00 + ACK,,,,,,,,
4.64682428,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.646852048,I2C,0x1A + ACK,,,,,,,,
4.646885792,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.646912488,I2C,0x01 + NAK,,,,,,,,
4.646988104,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.647015868,I2C,0x7F + ACK,,,,,,,,
4.64704306,I2C,0x00 + ACK,,,,,,,,
4.647101176,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.64712888,I2C,0x2D + ACK,,,,,,,,
4.647162816,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.647189444,I2C,0xFF + ACK,,,,,,,,
4.6472172,I2C,0x10 + ACK,,,,,,,,
4.647244952,I2C,0xFF + ACK,,,,,,,,
4.647272704,I2C,0xB8 + ACK,,,,,,,,
4.647300456,I2C,0x41 + ACK,,,,,,,,
4.647328212,I2C,0x38 + ACK,,,,,,,,
4.64735596,I2C,0xFF + ACK,,,,,,,,
4.647383712,I2C,0x80 + ACK,,,,,,,,
4.647411464,I2C,0xFF + ACK,,,,,,,,
4.647439216,I2C,0xFE + ACK,,,,,,,,
4.647466968,I2C,0xFE + ACK,,,,,,,,
4.64749472,I2C,0xF0 + ACK,,,,,,,,
4.647522476,I2C,0x04 + ACK,,,,,,,,
4.647550288,I2C,0x80 + NAK,,,,,,,,
4.647678348,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.647706112,I2C,0x7F + ACK,,,,,,,,
4.647733304,I2C,0x20 + ACK,,,,,,,,
4.64779142,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.647819184,I2C,0x14 + ACK,,,,,,,,
4.64785312,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.647879816,I2C,0x38 + NAK,,,,,,,,
4.647955368,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.647983072,I2C,0x7F + ACK,,,,,,,,
4.64801026,I2C,0x20 + ACK,,,,,,,,
4.64806838,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.648096144,I2C,0x01 + ACK,,,,,,,,
4.64813008,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.648156772,I2C,0x38 + NAK,,,,,,,,
4.648222328,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.648250092,I2C,0x15 + ACK,,,,,,,,
4.648283844,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.648310536,I2C,0x00 + NAK,,,,,,,,
4.648374904,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.648419412,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.687450736,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.6874785,I2C,0x7F + ACK,,,,,,,,
4.687505688,I2C,0x00 + ACK,,,,,,,,
4.687563868,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.687591636,I2C,0x1A + ACK,,,,,,,,
4.687625572,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.687652268,I2C,0x01 + NAK,,,,,,,,
4.68772788,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.687755648,I2C,0x7F + ACK,,,,,,,,
4.687782836,I2C,0x00 + ACK,,,,,,,,
4.687840956,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.687868656,I2C,0x2D + ACK,,,,,,,,
4.687902592,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.687929224,I2C,0xFF + ACK,,,,,,,,
4.68795698,I2C,0x18 + ACK,,,,,,,,
4.687984728,I2C,0xFF + ACK,,,,,,,,
4.688012484,I2C,0x50 + ACK,,,,,,,,
4.688040236,I2C,0x40 + ACK,,,,,,,,
4.688067984,I2C,0xB0 + ACK,,,,,,,,
4.688095736,I2C,0xFF + ACK,,,,,,,,
4.688123492,I2C,0x4A + ACK,,,,,,,,
4.68815124,I2C,0xFF + ACK,,,,,,,,
4.688178992,I2C,0xA6 + ACK,,,,,,,,
4.688206748,I2C,0x00 + ACK,,,,,,,,
4.6882345,I2C,0x38 + ACK,,,,,,,,
4.688262252,I2C,0x04 + ACK,,,,,,,,
4.688290064,I2C,0xB0 + NAK,,,,,,,,
4.688418124,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.688445888,I2C,0x7F + ACK,,,,,,,,
4.68847308,I2C,0x20 + ACK,,,,,,,,
4.688531196,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.68855896,I2C,0x14 + ACK,,,,,,,,
4.688592896,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.688619592,I2C,0x38 + NAK,,,,,,,,
4.688695144,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.688722848,I2C,0x7F + ACK,,,,,,,,
4.68875004,I2C,0x20 + ACK,,,,,,,,
4.688808156,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.68883592,I2C,0x01 + ACK,,,,,,,,
4.688869856,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.688896548,I2C,0x38 + NAK,,,,,,,,
4.688962104,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.688989872,I2C,0x15 + ACK,,,,,,,,
4.689023808,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.6890505,I2C,0x00 + NAK,,,,,,,,
4.689114868,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.689159376,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.728189388,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.728217156,I2C,0x7F + ACK,,,,,,,,
4.728244344,I2C,0x00 + ACK,,,,,,,,
4.72830252,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.728330288,I2C,0x1A + ACK,,,,,,,,
4.728364036,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.728390732,I2C,0x01 + NAK,,,,,,,,
4.728466348,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.728494112,I2C,0x7F + ACK,,,,,,,,
4.7285213,I2C,0x00 + ACK,,,,,,,,
4.72857942,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.72860712,I2C,0x2D + ACK,,,,,,,,
4.72864106,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.728667688,I2C,0xFE + ACK,,,,,,,,
4.72869544,I2C,0xC0 + ACK,,,,,,,,
4.728723196,I2C,0xFF + ACK,,,,,,,,
4.728750948,I2C,0xA0 + ACK,,,,,,,,
4.7287787,I2C,0x40 + ACK,,,,,,,,
4.728806452,I2C,0x48 + ACK,,,,,,,,
4.7288342,I2C,0xFF + ACK,,,,,,,,
4.728861952,I2C,0x86 + ACK,,,,,,,,
4.728889708,I2C,0xFE + ACK,,,,,,,,
4.72891746,I2C,0x88 + ACK,,,,,,,,
4.728945212,I2C,0x00 + ACK,,,,,,,,
4.728972964,I2C,0xBB + ACK,,,,,,,,
4.729000716,I2C,0x04 + ACK,,,,,,,,
4.729028528,I2C,0xD0 + NAK,,,,,,,,
4.72916166,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.729189356,I2C,0x7F + ACK,,,,,,,,
4.729216544,I2C,0x20 + ACK,,,,,,,,
4.72927466,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.729302428,I2C,0x14 + ACK,,,,,,,,
4.729336364,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.729363056,I2C,0x38 + NAK,,,,,,,,
4.729438612,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.729466316,I2C,0x7F + ACK,,,,,,,,
4.729493504,I2C,0x20 + ACK,,,,,,,,
4.729551624,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.729579384,I2C,0x01 + ACK,,,,,,,,
4.729613324,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.729640016,I2C,0x38 + NAK,,,,,,,,
4.729705568,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.729733336,I2C,0x15 + ACK,,,,,,,,
4.729767272,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.729793968,I2C,0x00 + NAK,,,,,,,,
4.729858336,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.72990284,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.768937852,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.76896562,I2C,0x7F + ACK,,,,,,,,
4.768992812,I2C,0x00 + ACK,,,,,,,,
4.769050988,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.769078756,I2C,0x1A + ACK,,,,,,,,
4.769112628,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.76913932,I2C,0x01 + NAK,,,,,,,,
4.76921494,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.769242704,I2C,0x7F + ACK,,,,,,,,
4.769269892,I2C,0x00 + ACK,,,,,,,,
4.769328012,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.769355712,I2C,0x2D + ACK,,,,,,,,
4.769389648,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.76941628,I2C,0xFF + ACK,,,,,,,,
4.769444036,I2C,0x58 + ACK,,,,,,,,
4.769471784,I2C,0xFF + ACK,,,,,,,,
4.76949954,I2C,0x40 + ACK,,,,,,,,
4.769527292,I2C,0x40 + ACK,,,,,,,,
4.769555044,I2C,0x28 + ACK,,,,,,,,
4.769582792,I2C,0xFF + ACK,,,,,,,,
4.769610548,I2C,0x3A + ACK,,,,,,,,
4.7696383,I2C,0x01 + ACK,,,,,,,,
4.769666052,I2C,0x87 + ACK,,,,,,,,
4.7696938,I2C,0xFF + ACK,,,,,,,,
4.769721552,I2C,0x8D + ACK,,,,,,,,
4.769749308,I2C,0x04 + ACK,,,,,,,,
4.76977712,I2C,0xA0 + NAK,,,,,,,,
4.76990524,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.769933008,I2C,0x7F + ACK,,,,,,,,
4.769960196,I2C,0x20 + ACK,,,,,,,,
4.770018316,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.77004608,I2C,0x14 + ACK,,,,,,,,
4.770079828,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.77010652,I2C,0x38 + NAK,,,,,,,,
4.770180888,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.770208656,I2C,0x7F + ACK,,,,,,,,
4.770235844,I2C,0x20 + ACK,,,,,,,,
4.77029396,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.770321728,I2C,0x01 + ACK,,,,,,,,
4.770355664,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.770382356,I2C,0x38 + NAK,,,,,,,,
4.770447912,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.770475676,I2C,0x15 + ACK,,,,,,,,
4.770509612,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.770536304,I2C,0x00 + NAK,,,,,,,,
4.770600676,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.77064518,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.809673944,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.809701708,I2C,0x7F + ACK,,,,,,,,
4.8097289,I2C,0x00 + ACK,,,,,,,,
4.80978708,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.809814844,I2C,0x1A + ACK,,,,,,,,
4.80984878,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.809875472,I2C,0x01 + NAK,,,,,,,,
4.809951092,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.809978856,I2C,0x7F + ACK,,,,,,,,
4.810006044,I2C,0x00 + ACK,,,,,,,,
4.810070476,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.81009824,I2C,0x2D + ACK,,,,,,,,
4.81013218,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.810158808,I2C,0xFF + ACK,,,,,,,,
4.810186564,I2C,0x70 + ACK,,,,,,,,
4.810214312,I2C,0xFF + ACK,,,,,,,,
4.810242064,I2C,0x90 + ACK,,,,,,,,
4.81026982,I2C,0x41 + ACK,,,,,,,,
4.810297568,I2C,0x20 + ACK,,,,,,,,
4.81032532,I2C,0xFF + ACK,,,,,,,,
4.810353076,I2C,0x25 + ACK,,,,,,,,
4.810380828,I2C,0x00 + ACK,,,,,,,,
4.810408576,I2C,0xD3 + ACK,,,,,,,,
4.810436332,I2C,0xFF + ACK,,,,,,,,
4.810464084,I2C,0x43 + ACK,,,,,,,,
4.81049184,I2C,0x04 + ACK,,,,,,,,
4.810519648,I2C,0xF0 + NAK,,,,,,,,
4.810647768,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.810675536,I2C,0x7F + ACK,,,,,,,,
4.810702724,I2C,0x20 + ACK,,,,,,,,
4.810760844,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.810788608,I2C,0x14 + ACK,,,,,,,,
4.810822356,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.810849048,I2C,0x38 + NAK,,,,,,,,
4.810924604,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.810952308,I2C,0x7F + ACK,,,,,,,,
4.810979496,I2C,0x20 + ACK,,,,,,,,
4.811037612,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.81106538,I2C,0x01 + ACK,,,,,,,,
